nr,Artikelid,Varnummer,Namn,Namn2,Prisinklmoms,Pant,Volymiml,PrisPerLiter,Saljstart,Utgått,Varugrupp,Typ,Stil,Forpackning,Forslutning,Ursprung,Ursprunglandnamn,Producent,Leverantor,Argang,Provadargang,Alkoholhalt,Sortiment,SortimentText,Ekologisk,Etiskt,EtisktEtikett,Koscher,RavarorBeskrivning
8623901,1144579,86239,Dos Mas,Mex Shot,169.00,,700.00,241.43,2016/10/07,0,Likör,Krydd- och örtlikör,,Flaska,,,Tyskland,MBG Global Brands GmbH,TOMP Beer Wine & Spirits AB,,,20.00%,BS,Övrigt sortiment,0,0,,0,
7080401,1144636,70804,Château London,Domaine Fichet,166.00,,750.00,221.33,2016/10/11,0,Vitt vin,,,Flaska,,Bourgogne,Frankrike,Domaine Fichet,Vino Vincent,2014,,13.50%,BS,Övrigt sortiment,0,0,,0,
7084201,1144820,70842,Mâcon Rosé,Domaine Fichet,130.00,,750.00,173.33,2016/10/11,0,Rosévin,,,Flaska,,Bourgogne,Frankrike,Domaine Fichet,Vino Vincent,2015,,12.00%,BS,Övrigt sortiment,0,0,,0,
7763501,1144875,77635,Saint-Sauveur,Brut,379.00,,750.00,505.33,2016/10/12,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,De Saint Saveur,Göteborgs Vinhandelshus AB,2008,,12.00%,BS,Övrigt sortiment,0,0,,0,
7000801,1144940,70008,Popolo Rosso,Organico,69.00,,1000.00,69.00,2016/10/12,0,Rött vin,Fruktigt & Smakrikt,,Papp,Plastkork/syntetkork,,Italien,Vino Veritas,Iconic Wines,2015,,12.00%,FS,Ordinarie sortiment,1,0,,0,
7781201,1144943,77812,Laforge-Testa,Brut,449.00,,750.00,598.67,2016/10/12,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Laforge-Testa,Göteborgs Vinhandelshus AB,2002,,12.00%,BS,Övrigt sortiment,0,0,,0,
7090406,1144946,70904,Châteauneuf-du-Pape,Domaine de la Charbonnière,820.00,,1500.00,546.67,2016/10/12,0,Vitt vin,,,Magnum,,Rhonedalen,Frankrike,Domaine de la Charbonnière,LXR Wines HB,2014,,14.00%,BS,Övrigt sortiment,0,0,,0,
7066301,1144949,70663,Nicoleo,,163.00,,750.00,217.33,2016/10/12,0,Vitt vin,,,Flaska,,Toscana,Italien,Podernuovo a Palazzone,Doriani Wines AB,2015,,13.50%,BS,Övrigt sortiment,0,0,,0,
7168901,1144955,71689,Pouilly-Sur-Loire,Domaine Champeau,170.00,,750.00,226.67,2016/10/12,0,Vitt vin,,,Flaska,,Bourgogne,Frankrike,Domaine Champeau,Boucarou Wine & Dine AB,2015,,11.50%,BS,Övrigt sortiment,0,0,,0,
7113601,1144958,71136,Pouilly-Fumé Vieilles Vignes,Domaine Champeau,229.00,,750.00,305.33,2016/10/12,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Domaine Champeau,Boucarou Wine & Dine AB,2014,,12.50%,BS,Övrigt sortiment,0,0,,0,
7193401,1144961,71934,Pouilly-Fumé Silex,Domaine Champeau,220.00,,750.00,293.33,2016/10/12,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Domaine Champeau,Boucarou Wine & Dine AB,2014,,12.50%,BS,Övrigt sortiment,0,0,,0,
1500101,1145203,15001,Steenberg,Chardonnay Viognier,85.00,,750.00,113.33,2016/12/01,0,Vitt vin,Friskt & Fruktigt,,Flaska,Skruvkapsyl,Western Cape,Sydafrika,Steenberg,Enjoy Wine & Spirits AB,2016,,13.00%,BS,Övrigt sortiment,0,0,,0,Chardonnay och viognier.
8752801,1145206,87528,Stoli,Blueberi,249.00,,700.00,355.71,2016/10/12,0,Smaksatt sprit,,,Flaska,,,Internationellt märke,SPI Spirits Limited,Prime Wine Sweden AB,,,37.50%,BS,Övrigt sortiment,0,0,,0,
8775901,1145216,87759,Stoli,Hot,249.00,,700.00,355.71,2016/10/12,0,Smaksatt sprit,,,Flaska,,,Internationellt märke,SPI Spirits Limited,Prime Wine Sweden AB,,,37.50%,BS,Övrigt sortiment,0,0,,0,
8734301,1145219,87343,Stoli,Ohranj,249.00,,700.00,355.71,2016/10/12,0,Smaksatt sprit,,,Flaska,,,Internationellt märke,SPI Spirits Limited,Prime Wine Sweden AB,,,37.50%,BS,Övrigt sortiment,0,0,,0,
8781701,1145222,87817,Stoli,Salted Karamel,249.00,,700.00,355.71,2016/10/12,0,Smaksatt sprit,,,Flaska,,,Internationellt märke,SPI Spirits Limited,Prime Wine Sweden AB,,,37.50%,BS,Övrigt sortiment,0,0,,0,
7479101,1145235,74791,Domaine,Caroline Bonnefoy,177.00,,750.00,236.00,2016/10/12,0,Rött vin,,,Flaska,,Rhonedalen,Frankrike,Caroline Bonnefoy,Wine Brothers & Co,2012,,13.50%,BS,Övrigt sortiment,0,0,,0,
8258501,1145260,82585,Delamain,Vesper XO,1299.00,,700.00,1855.71,2016/10/12,0,Cognac,,,Flaska,,Cognac,Frankrike,Delamain,Johan Lidby Vinhandel AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
3136503,1145266,31365,Skog Saison,Lidbhy Gård,39.50,,330.00,119.70,2016/12/01,0,Öl,Ale belgisk stil,Saison,Flaska,,Stockholms län,Sverige,Lidbhy Gård AB,Lidbhy Gård AB,,,7.20%,TSLS,Lokalt och småskaligt,0,0,,0,Korn- och vetemalt, björksav, humle, granskott och enbär.
7462101,1145504,74621,Nederburg,The Winemasters Riesling,94.00,,750.00,125.33,2016/10/12,0,Vitt vin,Friskt & Fruktigt,,Flaska,Skruvkapsyl,Western Cape,Sydafrika,Nederburg Wines,Bibendum,2017,,13.00%,BS,Övrigt sortiment,0,0,,0,Riesling.
7947902,1145660,79479,Castello di Brolio,Vin Santo,299.00,,500.00,598.00,2016/10/12,0,Vitt vin,Sött,,Flaska,,Toscana,Italien,Barone Ricasoli,WineWorld AB,2009,,15.50%,BS,Övrigt sortiment,0,0,,0,
7076601,1145670,70766,Domaine Champeau,Pouilly Fumé,190.00,,750.00,253.33,2016/10/21,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Domaine Champeau,Boucarou Wine & Dine AB,2016,,12.50%,BS,Övrigt sortiment,0,0,,0,
7285901,1145687,72859,Charbonniere,Chateuneuf du Pape Brusquières,587.00,,750.00,782.67,2016/10/21,0,Rött vin,,,Flaska,,Rhonedalen,Frankrike,Domaine de la Charbonnière,LXR Wines HB,2009,,15.50%,BS,Övrigt sortiment,0,0,,0,
7728001,1145703,77280,Piot-Sévillano,Millesime Brut,339.00,,750.00,452.00,2016/10/21,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Piot-Sévillano,Boucarou Wine & Dine AB,2009,,12.00%,BS,Övrigt sortiment,0,0,,0,
7789001,1145739,77890,Kreinbacher,Prestige Brut,259.00,,750.00,345.33,2016/10/21,0,Mousserande vin,Vitt Torrt,,Flaska,,,Ungern,Kreinbacher Birtok Kft,VinBistro Stockholm AB,,,12.50%,BS,Övrigt sortiment,0,0,,0,
7199401,1145770,71994,Etyeki Kúria,Pinot Noir,239.00,,750.00,318.67,2016/10/21,0,Rött vin,,,Flaska,,Etyek,Ungern,Etyeki Kúria,VinBistro Stockholm AB,2015,,13.50%,BS,Övrigt sortiment,0,0,,0,
7306208,1145794,73062,Charbonniere,Chateuneuf du Pape,2159.00,,3000.00,719.67,2016/10/21,0,Rött vin,,,Flaska,,Rhonedalen,Frankrike,Domaine de la Charbonnière,LXR Wines HB,2010,,15.00%,BS,Övrigt sortiment,0,0,,0,
3136703,1145797,31367,Bryggarns Bästa,,32.70,,330.00,99.09,2016/12/01,0,Öl,Ale brittisk-amerikansk stil,Engelsk pale ale och bitter,Flaska,,Örebro län,Sverige,Nora Brygghus AB,Nora Brygghus AB,,,5.50%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
7796901,1145827,77969,Griffin,Brut,384.00,,750.00,512.00,2016/10/21,0,Mousserande vin,,,Flaska,,PleÅ¡ivica,Kroatien,Opg Milan Ivancic,Triggollo Wine & Spirits AB,,,11.00%,BS,Övrigt sortiment,0,0,,0,
7763601,1145857,77636,Griffin,Zero Brut,413.00,,750.00,550.67,2016/10/21,0,Mousserande vin,,,Flaska,,PleÅ¡ivica,Kroatien,Opg Milan Ivancic,Triggollo Wine & Spirits AB,,,11.00%,BS,Övrigt sortiment,0,0,,0,
7114401,1145922,71144,Givry Premier Cru Crausot,Domaine Francois Lumpp,419.00,,750.00,558.67,2016/10/21,0,Rött vin,,,Flaska,,Bourgogne,Frankrike,Domaine Francois Lumpp,Johan Lidby Vinhandel AB,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,
8941403,1145954,89414,Bogesund,1886,16.80,,330.00,50.91,2016/10/21,0,Öl,Ljus lager,Pilsner - tjeckisk stil,Flaska,,,Tjeckien,Pivovary Lobkowicz,Pilsnergubbarna i Ulricehamn AB,,,4.70%,BS,Övrigt sortiment,0,0,,0,
7117001,1145985,71170,Chablis Grand Cru Les Clos,Domaine Alain Geoffroy,992.00,,750.00,1322.67,2016/09/22,0,Vitt vin,,,Flaska,,Bourgogne,Frankrike,Domaine Alain Geoffroy,LXR Wines HB,2013,,13.00%,BS,Övrigt sortiment,0,0,,0,
7294101,1146116,72941,Vigneti Del Parco,Riserva,199.00,,750.00,265.33,2016/10/21,0,Rött vin,,,Flaska,,Marche,Italien,Monarco,Winemarket Nordic AB,2010,,13.50%,BS,Övrigt sortiment,0,0,,0,
7331201,1146123,73312,Antico,Monastero Langhe Chardonnay,149.00,,750.00,198.67,2016/10/21,0,Vitt vin,,,Flaska,,Piemonte,Italien,Agricola Bosio srl,Malchamax AB,2016,,13.50%,BS,Övrigt sortiment,0,0,,0,
8800003,1146126,88000,Firestone,Walker Easy Jack IPA,25.90,,355.00,72.96,2016/10/21,0,Öl,Ale brittisk-amerikansk stil,Session IPA,Flaska,,,USA,Firestone Walker Brewing Company,Spendrups Bryggeri AB,,,4.50%,BS,Övrigt sortiment,0,0,,0,
8824303,1146133,88243,Firestone,Walker DBA,25.90,,355.00,72.96,2016/10/21,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,,USA,Firestone Walker Brewing Company,Spendrups Bryggeri AB,,,5.00%,BS,Övrigt sortiment,0,0,,0,
8700302,1146136,87003,Villa Zarri,Brandy 16 Years,697.00,,500.00,1394.00,2016/10/21,0,Brandy och Vinsprit,Brandy,,Flaska,,,Italien,Villa Zarri S.r.l,Malchamax AB,,,44.00%,BS,Övrigt sortiment,0,0,,0,
8563101,1146214,85631,Paul John,Single Peated Cask 819,1292.00,,700.00,1845.71,2016/10/21,0,Whisky,Malt,,Flaska,,,Indien,John Distilleries,Whiskytaste Sweden AB,,,60.70%,BS,Övrigt sortiment,0,0,,0,
7238401,1146364,72384,Put The Fork Down,Tempranillo Cabernet Sauvignon Syrah,100.00,,750.00,133.33,2016/11/22,0,Rött vin,,,Flaska,,La Mancha,Spanien,CL-297CR,Lowther & Partners AB,2015,,13.00%,BS,Övrigt sortiment,1,0,,0,
9901701,1146370,99017,Monte Lodoletta,Dal Forno Romano,629.00,,750.00,838.67,2017/03/03,0,Rött vin,,,Flaska,Naturkork,Venetien,Italien,Dal Forno Romano,Moestue Grape Selections AB,2010,,14.50%,TSE,Små partier,0,0,,0,70% corvina , 20% rondinella, 5% croatina och 5% oseleta.
3137103,1146373,31371,Stora Gungans Porter,,28.70,,330.00,86.97,2016/12/01,0,Öl,Porter och stout,Torr porter och stout,Flaska,,Stockholms län,Sverige,Gamla Enskede Bryggeri,Gamla Enskede Bryggeri,,,4.40%,TSLS,Lokalt och småskaligt,1,0,,0,Pale ale-, karamell-, crystal- och chokladmalt samt humle av sorterna first gold, challenger och magnum.
3137403,1146406,31374,Mora,Guld Pilsner,16.90,,330.00,51.21,2016/12/01,0,Öl,Ljus lager,Pilsner - tysk stil,Flaska,,Dalarnas län,Sverige,Mora Bryggeri AB,Mora Bryggeri,,,5.00%,TSLS,Lokalt och småskaligt,0,0,,0,
7132601,1146417,71326,Valduero,Crianza,200.00,,750.00,266.67,2016/10/21,0,Rött vin,,,Flaska,,Ribera del Duero,Spanien,Bodegas Valduero,Tryffelsvinet AB,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
9915201,1146420,99152,Las Pizarras Pinot Noir,Errazuriz,799.00,,750.00,1065.33,2017/02/03,0,Rött vin,,,Flaska,Naturkork,Aconcagua,Chile,Errazuriz,Winemarket Nordic AB,2015,,13.50%,TSE,Små partier,0,0,,0,Pinot noir.
9953801,1146423,99538,Don Melchor,Cabernet Sauvignon,599.00,,750.00,798.67,2017/02/17,0,Rött vin,,,Flaska,Naturkork,Maipo,Chile,Concha y Toro,VCT Sweden AB,2013,,14.50%,TSE,Små partier,0,0,,0,Cabernet sauvignon.
8774302,1146426,87743,Villa Zarri,Brandy 23 Years,770.00,,500.00,1540.00,2016/10/21,0,Brandy och Vinsprit,Brandy,,Flaska,,,Italien,Villa Zarri S.r.l,Malchamax AB,1991,,45.00%,BS,Övrigt sortiment,0,0,,0,
8778001,1146432,87780,Villa Zarri,Acquavite Chardonnay Barrel Aged,736.00,,700.00,1051.43,2016/10/21,0,Brandy och Vinsprit,Brandy,,Flaska,,,Italien,Villa Zarri S.r.l,Malchamax AB,2010,,43.00%,BS,Övrigt sortiment,0,0,,0,
9963701,1146441,99637,Obispo Gascon,Palo Cortado aged 15 years,321.00,,750.00,428.00,2016/12/02,0,Sherry,Torr,,Flaska,Naturkork,Jerez,Spanien,Bodegas Barbadillo,Domaine Wines Sweden AB,,,21.50%,TSE,Små partier,0,0,,0,
8881103,1146457,88811,Skol,Pilsner,36.00,,300.00,120.00,2016/10/21,0,Öl,Ljus lager,Internationell stil,Flaska,,,Brasilien,InBev,World Beer Trading KB,,,4.70%,BS,Övrigt sortiment,0,0,,0,
3137802,1146492,31378,Kullados No3,,543.00,,500.00,1086.00,2016/12/01,0,Sprit av frukt,,,Flaska,,Skåne län,Sverige,Kullabygdens Destilleri,Kullabygdens Destilleri AB,,,40.00%,TSLS,Lokalt och småskaligt,0,0,,0,
7620001,1146497,76200,Elodie D Premier Cru,Belle Âme,457.00,,750.00,609.33,2016/11/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Elodie D.,Spruce Up AB,2010,,12.00%,BS,Övrigt sortiment,0,0,,0,
1140101,1146506,11401,Bee My Valentine,To Øl,108.30,,750.00,144.40,2017/01/20,0,Öl,Porter och stout,Imperial porter och stout,Flaska,,,Internationellt märke,To Øl,Brill & Co AB,,,7.50%,TSE,Små partier,0,0,,0,Malt, choklad, honung, jordgubbar och humle.
1125615,1146875,11256,Hotbox Coffee Porter,Oskar Blues Brewery,41.90,1.00,355.00,118.03,2017/02/17,0,Öl,Porter och stout,Imperial porter och stout,Burk,,,USA,Oskar Blues Brewery,Great Brands AB,,,6.50%,TSE,Små partier,0,0,,0,Kornmalt, kaffe och humle.
3137903,1146878,31379,Råå IPA,Organic,26.70,,330.00,80.91,2016/12/01,0,Öl,Ale brittisk-amerikansk stil,India pale ale (IPA),Flaska,,Skåne län,Sverige,Råå Bryggeri,Råå Bryggeri AB,,,6.00%,TSLS,Lokalt och småskaligt,1,0,,0,Kornmalt, vete, havre och humle.
3138003,1146907,31380,EPA Emmaboda Pale Ale,,23.70,,330.00,71.82,2017/01/02,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,Kalmar län,Sverige,Emmaboda Bryggeri AB,Emmaboda Bryggeri AB,,,5.00%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
9031402,1146930,90314,Keller PIUS Beerenauslese,,248.00,,375.00,661.33,2017/03/03,0,Vitt vin,,,Flaska,Naturkork,Rheinhessen,Tyskland,Weingut Keller,Origo Wine Import,2015,,8.00%,TSE,Små partier,0,0,,0,Scheurebe, rieslaner och huxelrebe.
9032102,1146936,90321,Keller Trockenbeerenauslese,,470.00,,375.00,1253.33,2017/03/03,0,Vitt vin,,,Flaska,Naturkork,Rheinhessen,Tyskland,Weingut Keller,Origo Wine Import,2015,,6.50%,TSE,Små partier,0,0,,0,
9904601,1146940,99046,Calvario,Finca Allende,695.00,,750.00,926.67,2017/04/07,0,Rött vin,,,Flaska,Naturkork,Rioja,Spanien,Finca Allende,Viña Española AB,2010,,14.00%,TSE,Små partier,0,0,,0,Tempranillo.
9033701,1146943,90337,Rings,Riesling Weilberg Grosses Gewächs,329.00,,750.00,438.67,2017/03/03,0,Vitt vin,Friskt & Fruktigt,,Flaska,Naturkork,Pfalz,Tyskland,Weingut Rings,Terrific Wines AB,2015,,13.00%,TSE,Små partier,0,0,,0,Riesling.
9947601,1146946,99476,Guitian Godello Sobre Lias,Bodegas la Tapada,169.00,,750.00,225.33,2017/03/17,0,Vitt vin,Friskt & Fruktigt,,Flaska,Naturkork,Valdeorras,Spanien,Bodegas la Tapada,Viña Española AB,2015,,13.00%,TSE,Små partier,0,0,,0,Godello.
9033901,1146949,90339,Gunderloch Nackenheim Rothenberg,Riesling Grosses Gewächs,379.00,,750.00,505.33,2017/04/07,0,Vitt vin,,,Flaska,Skruvkapsyl,Rheinhessen,Tyskland,WG Gunderloch,Enjoy Wine & Spirits AB,2015,,12.50%,TSE,Små partier,0,0,,0,Riesling.
3138103,1146954,31381,Alectro India Pale Ale,,26.70,,330.00,80.91,2016/12/01,0,Öl,Ale brittisk-amerikansk stil,India pale ale (IPA),Flaska,,Kalmar län,Sverige,Emmaboda Bryggeri AB,Emmaboda Bryggeri AB,,,6.70%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
3138201,1146957,31382,Guld Pale Ale,,29.90,,500.00,59.80,2016/12/01,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,Kalmar län,Sverige,Skedemosse Gårdsbryggeri,Olof af Wåhlberg,,,5.00%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt samt humle av sorterna mandarina bavaria och belma.
154903,1147,1549,Beck''s,,16.90,,330.00,51.21,1992/11/18,0,Öl,Ljus lager,Internationell stil,Flaska,,,Tyskland,InBev,Carlsberg Sverige AB,,,5.00%,FS,Ordinarie sortiment,0,0,,0,Kornmalt och humle.
7046901,1147119,70469,El Número Priimo,Crianza,139.00,,750.00,185.33,2016/10/21,0,Rött vin,,,Flaska,,Rioja,Spanien,Bodegas San Prudencio S.A.,Handpicked Wines Sweden AB,2013,,13.50%,BS,Övrigt sortiment,1,0,,0,
251401,1147246,2514,5 Senses Red,Agiorgitiko Cabernet Sauvignon,90.00,,750.00,120.00,2017/03/01,0,Rött vin,Kryddigt & Mustigt,,Flaska,Skruvkapsyl,Peloponnesos,Grekland,Lantides Estate,Fondberg,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,Agiorgitiko och cabernet sauvignon.
8910403,1147301,89104,Firestone Walker,Pivo Hoppy Pils,25.90,,355.00,72.96,2016/10/21,0,Öl,Ljus lager,Modern stil,Flaska,,,USA,Firestone Walker Brewing Company,Spendrups Bryggeri AB,,,5.30%,BS,Övrigt sortiment,0,0,,0,
7102701,1147346,71027,La Raia,Gavi,154.00,,750.00,205.33,2016/10/21,0,Vitt vin,,,Flaska,,Piemonte,Italien,La Raia,Carovin AB,2016,,12.50%,BS,Övrigt sortiment,1,0,,0,
7084001,1147355,70840,Pasqua,Nero d''Avola Shiraz,75.00,,750.00,100.00,2016/10/21,0,Rött vin,,,Flaska,,Sicilien,Italien,Pasqua Vigneti e Cantine SpA,Bibendum,2014,,13.00%,BS,Övrigt sortiment,1,0,,0,
251501,1147358,2515,Rod McDonald Wines Hawkeâs Bay,Syrah,129.00,,750.00,172.00,2017/03/01,0,Rött vin,Kryddigt & Mustigt,,Flaska,Skruvkapsyl,Hawke''s Bay,Nya Zeeland,Rod McDonald Wines Ltd,Kiviks Musteri AB,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,Syrah.
251601,1147421,2516,Saint Clair Vicar''s Choice,Pinot Gris Bright Light,90.00,,750.00,120.00,2017/03/01,0,Vitt vin,Friskt & Fruktigt,,Flaska,Skruvkapsyl,Marlborough,Nya Zeeland,Saint Clair Family Estate,Sigva AB,2017,,9.50%,FS,Ordinarie sortiment,0,0,,0,Pinot gris.
8781601,1147427,87816,Ron Aldea,Maestro,549.00,,700.00,784.29,2016/10/21,0,Rom,Mörk,,Flaska,,Kanarieöarna,Spanien,Destilerías Aldea,Herida Aurum AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
252901,1147430,2529,Stoneleigh Wild Valley,Sauvignon Blanc,121.00,,750.00,161.33,2017/03/01,0,Vitt vin,Fylligt & Smakrikt,,Flaska,Skruvkapsyl,Marlborough,Nya Zeeland,Brancott Estate,Pernod Ricard Sweden AB,2017,,13.50%,FS,Ordinarie sortiment,0,0,,0,Sauvignon blanc.
7323501,1147433,73235,Selected by The Gunilla,Rosé Zweigelt,142.00,,750.00,189.33,2016/10/21,0,Rosévin,,,Flaska,,Niederösterreich,Österrike,Weinbau Kolm,Tovoy Solutions AB,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,
7480601,1147436,74806,Selected by The Gunilla,White Gruner Veltiner,132.00,,750.00,176.00,2016/10/21,0,Vitt vin,,,Flaska,,Niederösterreich,Österrike,Weinbau Kolm,Tovoy Solutions AB,2015,,12.00%,BS,Övrigt sortiment,0,0,,0,
7177301,1147439,71773,Châteauneuf-du-Pape,Bosquet des Papes,359.00,,750.00,478.67,2016/10/21,0,Rött vin,,,Flaska,,Rhonedalen,Frankrike,Bosquet des Papes,Johan Lidby Vinhandel AB,2013,,14.50%,BS,Övrigt sortiment,0,0,,0,
9680201,1147456,96802,Gut Hermannsberg Rotenberg,Riesling Trocken Grosses Gewächs,299.00,,750.00,398.67,2017/04/21,0,Vitt vin,,,Flaska,Naturkork,Nahe,Tyskland,Gut Hermannsberg,Enjoy Wine & Spirits AB,2015,,12.50%,TSE,Små partier,0,0,,0,Riesling.
7356001,1147473,73560,Selected by The Gunilla,Red Zweigelt,147.00,,750.00,196.00,2016/10/21,0,Rött vin,,,Flaska,,Niederösterreich,Österrike,Weinbau Kolm,Tovoy Solutions AB,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,
7163601,1147476,71636,Bourgogne Tradition,Domaine Fichet,150.00,,750.00,200.00,2016/10/21,0,Rött vin,,,Flaska,,Bourgogne,Frankrike,Domaine Fichet,Vino Vincent,2014,,12.50%,BS,Övrigt sortiment,0,0,,0,
9508601,1147479,95086,A Christmann Reiterpfad Hofstück,Riesling Grosses Gewächs,369.00,,750.00,492.00,2017/05/19,0,Vitt vin,,,Flaska,,Pfalz,Tyskland,A Christmann,Enjoy Wine & Spirits AB,2015,,12.50%,TSE,Små partier,1,0,,0,Riesling.
7382401,1147502,73824,Sella dell''Acuto,Sangiovese,215.00,,750.00,286.67,2016/10/21,0,Rött vin,,,Flaska,,Toscana,Italien,Pane e Vino di Arnaldo Rossi,Vinolio AB,2015,,13.50%,BS,Övrigt sortiment,0,0,,0,
9226301,1147515,92263,Château de la Negly La Falaise,,220.00,,750.00,293.33,2017/06/09,0,Rött vin,Kryddigt & Mustigt,,Flaska,Naturkork,Languedoc-Roussillon,Frankrike,Château de la Negly,Divine AB,2015,,15.00%,TSE,Små partier,0,0,,0,50% grenache, 40% syrah och 10% mourvèdre.
9522701,1147534,95227,Gevrey-Chambertin Premier Cru Clos Saint-Jacques,Domaine Bruno Clair,1749.00,,750.00,2332.00,2017/03/02,0,Rött vin,,,Flaska,Naturkork,Bourgogne,Frankrike,Domaine Bruno Clair,Johan Lidby Vinhandel AB,2014,,13.00%,TSE,Små partier,0,0,,0,
9524601,1147540,95246,Chambertin Clos de Bèze Grand Cru,Domaine Bruno Clair,2499.00,,750.00,3332.00,2017/03/02,0,Rött vin,,,Flaska,Naturkork,Bourgogne,Frankrike,Domaine Bruno Clair,Johan Lidby Vinhandel AB,2014,,13.00%,TSE,Små partier,0,0,,0,
3138403,1147546,31384,Extra Mile Pale Ale,,29.00,,330.00,87.88,2016/12/01,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,Värmlands län,Sverige,The Extra Mile HB,Extra Mile HB,,,6.00%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt, havre och humle.
9524801,1147549,95248,Bonnes Mares Grand Cru,Domaine Bruno Clair,2499.00,,750.00,3332.00,2017/03/02,0,Rött vin,,,Flaska,Naturkork,Bourgogne,Frankrike,Domaine Bruno Clair,Johan Lidby Vinhandel AB,2014,,13.00%,TSE,Små partier,0,0,,0,
9525201,1147553,95252,Domaine Tempier Cuvée Cabassaou,Domaine Tempier,669.00,,750.00,892.00,2017/05/04,0,Rött vin,,,Flaska,Naturkork,Provence,Frankrike,Domaine Tempier,Theis Vine AB,2014,,14.50%,TSE,Små partier,0,0,,0,
9526101,1147565,95261,Domaine Tempier Cuvée La Migoua,Domaine Tempier,453.00,,750.00,604.00,2017/05/04,0,Rött vin,,,Flaska,Naturkork,Provence,Frankrike,Domaine Tempier,Theis Vine AB,2014,,14.50%,TSE,Små partier,0,0,,0,
9526801,1147571,95268,Domaine Tempier Cuvée La Tourtine,Domaine Tempier,453.00,,750.00,604.00,2017/05/04,0,Rött vin,,,Flaska,Naturkork,Provence,Frankrike,Domaine Tempier,Theis Vine AB,2014,,14.50%,TSE,Små partier,0,0,,0,
9527001,1147577,95270,Bandol Rouge,Domaine Tempier,309.00,,750.00,412.00,2017/04/21,0,Rött vin,,,Flaska,Naturkork,Provence,Frankrike,Domaine Tempier,Theis Vine AB,2013,,14.50%,TSE,Små partier,0,0,,0,75% mourvèdre samt grenace, cinsault och carignan.
9529201,1147614,95292,Champagne Pommery Cuvée Louise,Pommery,999.00,,750.00,1332.00,2017/03/17,0,Mousserande vin,,,Flaska,Naturkork,Champagne,Frankrike,Pommery,Gullberg by Stockwine AB,2004,,12.50%,TSE,Små partier,0,0,,0,
7029001,1148047,70290,Dirler-Cadé,Alsace Riesling,161.00,,750.00,214.67,2016/10/21,0,Vitt vin,,,Flaska,,Alsace,Frankrike,Dirler-Cadé,Bandol Import HB,2013,,12.00%,BS,Övrigt sortiment,1,0,,0,
7423901,1148099,74239,Fillabo,Seleccion Finca Monte Alto,249.00,,750.00,332.00,2016/10/21,0,Vitt vin,,,Flaska,,Rías Baixas,Spanien,Bodegas Fillaboa,Philipson Söderberg AB,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,
7555601,1148112,75556,Fillaboa,Albarino,169.00,,750.00,225.33,2016/10/21,0,Vitt vin,,,Flaska,,Rías Baixas,Spanien,Bodegas Fillaboa,Philipson Söderberg AB,2016,,12.50%,BS,Övrigt sortiment,0,0,,0,
9932101,1148115,99321,Cuvée Cayenne,Château Salettes,300.00,,750.00,400.00,2017/03/17,0,Rött vin,,,Flaska,Naturkork,Provence,Frankrike,Château Salettes,Albert&Lily AB,2013,,13.50%,TSE,Små partier,0,0,,0,
7327201,1148118,73272,Truffle Hunter,Leda Arneis,149.00,,750.00,198.67,2016/10/21,0,Vitt vin,,,Flaska,,Piemonte,Italien,Agricola Bosio srl,Malchamax AB,2016,,13.00%,BS,Övrigt sortiment,0,0,,0,
9953001,1148122,99530,Haute Densite,Château de Tracy,400.00,,750.00,533.33,2017/04/07,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Château de Tracy,Skrubbes Wines AB,2013,,13.00%,TSE,Små partier,0,0,,0,Sauvignon blanc.
